,Unnamed: 0,purchases,time_spent,n_visits,customer_group_2,customer_group_3,customer_group_4,customer_group_5,customer_group_6,customer_group_7,customer_group_8,customer_group_9,onboarding_True
2754,0.935904707884288,0.7202164522514855,0.4142086609098721,0.4687289331580596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
119,0.0351673284174702,0.3837629823732406,0.2041651385100782,0.0468728933158059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1333,0.4482618912567863,0.1594606691210773,0.7775905120081865,0.2343644665790297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,0.5728871242200795,0.3837629823732406,0.4560638647493831,0.6093476131054775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
325,0.1119034113929179,0.7202164522514855,0.5332202257214389,0.1406186799474178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2930,0.9986224779191314,0.7202164522514855,0.8766555498377238,0.5156018264738655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,0.388704318936877,0.3837629823732406,0.8209184158214504,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
556,0.1944737055343975,0.6080652956254038,0.7029073640876331,0.2343644665790297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2594,0.8833157766793616,0.7202164522514855,0.587562521728815,0.6093476131054775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,0.2526537557734381,0.4959141389993221,0.0181185950695428,0.1874915732632238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,0.2439024390243902,0.4959141389993221,0.6217717745210285,0.2812373598948357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,0.7037517219026012,0.1594606691210773,0.4043382954559975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
297,0.102665910380034,0.7202164522514855,0.8927112302763338,0.9374578663161192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2240,0.7645247548821004,0.1594606691210773,0.6438192009431316,0.7499662930528953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
12,0.0027550441617372,0.271611825747159,0.4310933386620297,0.1406186799474178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
401,0.1355643788996029,0.3837629823732406,0.3240271016605898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,0.8882586500283608,0.7202164522514855,0.5200752261951056,0.6562205064212835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1352,0.4562839316100802,0.832367608877567,0.5331703159407781,0.0937457866316119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1567,0.532290738189774,0.1594606691210773,0.4528515641069912,0.7030933997370894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2928,0.9983793857872134,0.7202164522514855,0.3167423996395233,0.7030933997370894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1629,0.5502795559517057,0.1594606691210773,0.3604710129004327,0.2343644665790297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0518596548091726,0.4959141389993221,0.0484188855426008,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
589,0.2061421278664613,0.3837629823732406,0.2704155221084017,0.0468728933158059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2068,0.7102341787537477,0.0473095124949957,0.4629863138505574,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
205,0.0680657969370391,0.1594606691210773,0.6886741479060712,0.1874915732632238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2120,0.7248197066688276,0.3837629823732406,0.6200289708577098,0.9374578663161192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1928,0.6569970018637064,0.4959141389993221,0.2138179440564536,0.5156018264738655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2238,0.764200632039543,0.832367608877567,0.4776442306524164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
42,0.0118304837533425,0.271611825747159,0.7793431087655689,0.2343644665790297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
869,0.2964913702293169,0.4959141389993221,0.4618744285236174,0.6562205064212835,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
203,0.0677416740944818,0.4959141389993221,0.6412344189817287,0.7030933997370894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1873,0.634956648569808,0.4959141389993221,0.5601040419372878,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2207,0.7527753018393972,0.0,0.7540706134880315,0.2343644665790297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1249,0.417227129081922,0.0473095124949957,0.7032912793007995,0.0937457866316119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
407,0.1379142695081436,0.6080652956254038,0.9945625480509483,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2276,0.7792723442184588,0.271611825747159,0.4361917171213467,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,0.1530670123976987,0.832367608877567,0.6564983491057403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,0.5711854792966535,0.3837629823732406,0.4499535403004859,0.8437120796845072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2483,0.8442589741512033,0.0473095124949957,0.4755415388067581,0.6562205064212835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
429,0.1442346649380115,0.1594606691210773,0.8399648722241593,0.0468728933158059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2616,0.8901223563730655,0.832367608877567,0.7680207429955761,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
182,0.0612592172433352,0.832367608877567,0.3432392522167085,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2887,0.982659427923183,0.271611825747159,0.2249940014068583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
69,0.019771493395997,0.3837629823732406,0.8446445204026434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
798,0.2717770034843205,0.9445187655036484,0.1522886837415593,0.6093476131054775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2436,0.8322664289765822,0.7202164522514855,0.4297779478246135,0.2343644665790297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1485,0.5029576209383357,0.4959141389993221,0.3635671282483144,0.1874915732632238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
324,0.1106879507333279,0.3837629823732406,0.5212211920470575,0.8437120796845072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,0.6248278097398915,0.3837629823732406,0.5003258163452635,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
985,0.3354671420468357,0.3837629823732406,0.4940677644232605,0.5156018264738655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
281,0.0945628393161008,0.6080652956254038,0.6920913981106556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1058,0.3575885260513735,0.271611825747159,0.3866345924554082,0.1874915732632238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1044,0.3539421440726035,0.4959141389993221,0.5247122260400578,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15,0.0031601977149339,0.3837629823732406,0.3637373644222048,0.0468728933158059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1424,0.4835102503848958,0.4959141389993221,0.4443678512461297,0.4687289331580596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,0.7073170731707318,0.7202164522514855,0.5705052066271388,0.3281102532106417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2072,0.711044485860141,0.1594606691210773,0.4481175021262751,0.0937457866316119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,0.3630175836642087,0.271611825747159,1.0000000000000004,0.4218560398422536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1530,0.5187586095130055,0.3837629823732406,0.2508110046632379,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1860,0.6310671744591201,0.4959141389993221,0.496862535936359,0.7030933997370894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0723604246009237,0.1594606691210773,0.2406726851818748,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2267,0.7763552386354429,0.271611825747159,0.6981337826847689,0.5156018264738655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1035,0.3515112227534235,0.3837629823732406,0.610442453937766,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1348,0.4555546552143262,0.7202164522514855,0.6030489700172414,0.6093476131054775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1637,0.5521432622964104,0.6080652956254038,0.5868552550710278,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1488,0.5039299894660076,0.7202164522514855,0.4110544393041482,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
751,0.2539502471436674,0.271611825747159,0.4446146218020095,0.7030933997370894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1416,0.4811603597763552,0.3837629823732406,0.5166206797425019,0.1406186799474178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1336,0.4499635361802123,1.0,0.2275283822712457,0.6562205064212835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1903,0.6476784701401832,0.1594606691210773,0.8028484205641355,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
704,0.2418766712584069,0.4959141389993221,0.6077205734553162,0.7030933997370894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1023,0.3481889636172109,0.9445187655036484,0.8866840142237726,0.5156018264738655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1859,0.6307430516165627,0.3837629823732406,0.6389658432225644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1451,0.4936390892148124,0.0473095124949957,0.6031587497892548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
889,0.3017583664208735,0.4959141389993221,0.9399345097613868,0.4218560398422536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2698,0.9146746616967832,0.6080652956254038,0.3359936289830489,0.2812373598948357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
791,0.2689409286119439,0.4959141389993221,0.4896071918487088,0.2343644665790297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1085,0.3642330443237987,0.271611825747159,0.584381765581635,0.4218560398422536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,0.4301110120735759,0.6080652956254038,0.6392283997316928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
400,0.1353212867676849,0.4959141389993221,0.1371191660297372,0.7499662930528953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,0.3036220727655782,0.9445187655036484,1.0000000000000004,0.6093476131054775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
584,0.2038732679685601,0.4959141389993221,0.3939738513136657,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
980,0.3334413742808524,0.6080652956254038,0.8038665817349089,0.5156018264738655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1152,0.3881371039624017,0.3837629823732406,0.2880504751738724,0.0468728933158059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2422,0.8274045863382222,0.1594606691210773,0.6915044890058413,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1067,0.3599384166599141,0.1594606691210773,0.3150158574225594,0.2343644665790297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
819,0.2785835831780244,0.3837629823732406,0.6059651956392145,0.0937457866316119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
890,0.3020014585527915,0.3837629823732406,0.3958070479822364,0.4218560398422536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2900,0.9876833319828217,0.832367608877567,0.5907447827895345,0.2343644665790297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1247,0.416740944818086,0.4959141389993221,0.1745764043841959,0.7968391863687013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1326,0.4463981849120816,0.7202164522514855,0.9572647735224936,0.7499662930528953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2359,0.8030143424357832,0.832367608877567,0.4094846928103881,0.0937457866316119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1519,0.5151932582448748,0.271611825747159,1.0000000000000004,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2671,0.9074629284498824,0.4959141389993221,0.939186891724074,0.3281102532106417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,0.1407503443805202,0.3837629823732406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
283,0.0951300542905761,0.6080652956254038,0.0,0.8437120796845072,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
683,0.235070091564703,0.1594606691210773,0.4830526995323203,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
196,0.0652297220646625,0.4959141389993221,0.4653468435186747,0.7968391863687013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1988,0.6805769386597521,0.1594606691210773,0.1111860329919722,0.2812373598948357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0163682035491451,0.3837629823732406,0.2360539679041124,0.5624747197896716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,0.4965561947978283,0.4959141389993221,0.3971328037924158,0.3281102532106417,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2128,0.7264403208816141,0.7202164522514855,0.5121542102214787,0.8905849730003133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2365,0.8050401102017665,0.1594606691210773,0.4255164160925595,0.8437120796845072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,0.7902114901547687,0.1594606691210773,0.1683434034692492,0.0937457866316119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,0.0242281824811603,0.7202164522514855,0.5727995212486849,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2860,0.9752046025443644,0.6080652956254038,0.0930369019669861,0.7499662930528953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
292,0.1003970504821327,0.6080652956254038,0.5070700180303844,0.2343644665790297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
223,0.074872376630743,0.271611825747159,0.6390685156386646,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,0.6534316505955757,0.3837629823732406,0.7600013395718168,0.9374578663161192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1031,0.3505388542257515,0.7202164522514855,0.8695146718503595,0.3281102532106417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,0.4770277935337493,0.7202164522514855,0.7511914276075258,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
503,0.1730815979256138,0.1594606691210773,0.5511427808214955,0.0468728933158059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2153,0.7343813305242688,0.3837629823732406,0.1214018454024956,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,0.3917024552305324,0.3837629823732406,0.5347990164512697,0.2343644665790297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1878,0.6373065391783487,0.4959141389993221,0.5377467739034953,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1912,0.6518110363827891,0.0473095124949957,0.7099978468034189,0.3281102532106417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,0.531075277530184,0.3837629823732406,0.6840235993171708,0.0468728933158059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2047,0.7023741998217324,0.3837629823732406,0.0,0.6562205064212835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1056,0.3571833724981768,0.3837629823732406,0.3356174485744216,0.0468728933158059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2151,0.7338951462604327,0.9445187655036484,0.3700095668825272,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
405,0.1363746860059962,0.1594606691210773,0.4836038538566716,0.7968391863687013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2334,0.7946681792399319,0.6080652956254038,1.0000000000000004,0.7499662930528953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2587,0.8812089782027389,0.271611825747159,0.4122109581799322,0.7968391863687013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2605,0.8867190665262135,1.0,0.5856454613032076,0.7030933997370894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
376,0.126326877886719,0.3837629823732406,0.19648295851225,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
326,0.1120654728141965,0.6080652956254038,0.7640736244088693,0.2343644665790297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,0.7718175188396402,0.6080652956254038,0.7285027408536022,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1931,0.6579693703913784,0.6080652956254038,0.7407264789416441,0.0937457866316119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
462,0.1554169030062393,0.832367608877567,0.4333941949693431,0.9843307596319252,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1164,0.3904869945709424,0.4959141389993221,0.0398576800526844,0.3281102532106417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1796,0.6068389919779597,0.4959141389993221,0.2661750633318331,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2666,0.906085406369014,0.7202164522514855,0.5332996167336126,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
286,0.0970747913459201,0.6080652956254038,0.5535183759642526,0.6562205064212835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1178,0.3948626529454663,0.7202164522514855,0.3986336914955681,0.2812373598948357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1340,0.4510169354185236,0.3837629823732406,0.5711554870593201,0.7968391863687013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
925,0.3139129730167733,0.4959141389993221,0.4109298064928355,0.0937457866316119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
800,0.2728304027226318,0.6080652956254038,0.3737301670775719,0.5624747197896716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1544,0.5244307592577587,0.271611825747159,0.8865269042679302,0.8905849730003133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2224,0.7594198201118224,0.832367608877567,0.8382375025376314,0.1406186799474178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1350,0.4558787780568835,0.1594606691210773,0.2591606902417354,0.4218560398422536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
792,0.2691029900332226,0.4959141389993221,1.0000000000000004,0.5156018264738655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1712,0.5775869054371607,0.3837629823732406,0.3879496991842708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1483,0.5027145288064176,0.3837629823732406,0.3019337490313898,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
821,0.2796369824163358,0.0,0.3941887506390111,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2743,0.9325824487480756,0.4959141389993221,0.4844836565937576,0.7030933997370894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2233,0.7624179564054777,0.1594606691210773,0.6215686127760316,0.5156018264738655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
541,0.1889636172109229,0.1594606691210773,0.0304332748498676,0.0468728933158059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2152,0.7342192691029901,0.7202164522514855,0.3969743869327558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
374,0.1256786322016044,0.832367608877567,0.5955194308093663,0.9843307596319252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0858925532776922,0.6080652956254038,0.4076775646849357,0.5624747197896716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1919,0.6540798962806904,0.6080652956254038,0.1033798247345609,0.5624747197896716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1970,0.6734462361234909,0.4959141389993221,0.9205057119487376,0.7030933997370894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2174,0.74151203306053,0.6080652956254038,0.7356571851968323,0.1406186799474178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2182,0.7436998622477919,0.0473095124949957,0.4908651678112585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2029,0.6951624665748319,0.3837629823732406,0.1211281987221069,0.2812373598948357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
298,0.1027469410906733,0.1594606691210773,0.3662959556779479,0.7030933997370894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,0.157037517219026,0.9445187655036484,0.1879450393386132,0.2343644665790297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1615,0.5459849282878211,0.832367608877567,0.5915587664129331,0.0468728933158059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1781,0.6004375658374524,0.6080652956254038,0.1064210260725473,0.2343644665790297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2822,0.959241552548416,0.7202164522514855,0.2046496205748509,0.0937457866316119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1526,0.5180293331172515,0.9445187655036484,0.6066932563993035,0.0937457866316119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,0.8699457094238717,0.4959141389993221,0.5958417275952352,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
215,0.0721173324690057,0.832367608877567,0.5744507366403235,0.5156018264738655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73,0.0205818005023904,0.4959141389993221,0.470732050261947,0.3749831465264476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
623,0.2161089052750992,0.6080652956254038,0.2527835949517767,0.0937457866316119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
442,0.1482051697593387,0.3837629823732406,0.1644272233658732,0.9843307596319252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
201,0.0674985819625638,0.3837629823732406,0.5600874725514422,0.0937457866316119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1116,0.3759014666558625,0.1594606691210773,0.2010469501366256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
502,0.1727574750830564,0.4959141389993221,0.7773960030998954,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1749,0.5892553277692246,0.9445187655036484,0.8928654442784167,0.2343644665790297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1797,0.6070820841098777,0.1594606691210773,0.5777009709284289,0.7499662930528953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2902,0.9881695162466576,0.1594606691210773,0.3248010676387713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2431,0.8304027226318775,0.4959141389993221,0.180941038141519,0.6093476131054775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
549,0.1922048456364962,0.271611825747159,0.7765746197627577,0.6093476131054775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2777,0.945628393161008,0.0,0.637836688428898,0.2812373598948357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0160440807065877,0.1594606691210773,0.5162440027448354,0.4687289331580596,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
433,0.1464224941252734,0.832367608877567,0.7867458144916926,0.1406186799474178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2601,0.8855846365772628,0.0,0.6240735981600372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
352,0.1210598816951624,0.4959141389993221,0.4477107530074558,0.2343644665790297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2336,0.79491127137185,0.271611825747159,0.1872560370774318,0.1874915732632238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1468,0.497690624746779,0.0473095124949957,0.9967507983435112,0.5156018264738655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
636,0.2203225022283445,0.6080652956254038,0.2990044587264999,0.5156018264738655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2524,0.8584393485130866,0.832367608877567,0.4386690495240701,0.8437120796845072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0678227048051211,0.7202164522514855,0.3264710241263362,0.9843307596319252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2297,0.7856737703589661,0.1594606691210773,0.1832267649639281,0.4687289331580596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1094,0.3661777813791427,0.271611825747159,0.5791663217893563,0.7030933997370894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2826,0.9613483510250386,0.271611825747159,0.4189811077592282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1994,0.6826027064257354,0.271611825747159,0.4858870851880779,0.6093476131054775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1372,0.4625232963293088,0.1594606691210773,0.155634426293155,0.4687289331580596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
